x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.0898371456238656,-0.1355314681270141,-0.12658773496660805,0.01833803884386196,-0.3216435707530421,-0.1694141484284479,-0.15050252610868353,-0.38305118296358603,-0.19521188887111238,-0.2910086002010576,-0.40325846700366574,-0.21702845704117502,-0.1262563272270982,-0.4396455928345341,-0.12731153462322475,-0.2892062784594251,-0.612487449274705,-0.21057099041298105,-0.4173263957776193,-0.7057902737967269,-0.2525518063427693,-0.522386490268101,-0.7849941260599792,-0.27061439049708697,-0.22618468622943796,-0.34562927430551976,-0.11286806122838403,-0.3990562364376937,-0.5217737188721691,-0.21400544305218078,-0.5287200360289183,-0.6307437177799395,-0.2638560495142459,-0.6288464659615509,-0.7270041090890451,-0.27571207375686657,-0.28502547464655953,-0.22961594735095034,-0.10720231593939104,-0.36307644386864024,-0.311328810540975,-0.2660452056948394,-0.2245010270837502,-0.21597897188160647,-0.2740266993461665,-0.11545836842528738,-0.14477399087259443,-0.22462261010976686,-0.3131316384263818,-0.09465450959004922,-0.10604671237543313,-0.3678186173652606,-0.16870694299616384,-0.23953421025752028,-0.24270139482103723,-0.10107657427314949,-0.22493497111617805,-0.14868861929844204,-0.03823241355510852,-0.17392464867198984,H
0.0,0.0,0.0,0.08930850401592001,-0.14414289028483923,-0.10988144242502677,-0.010071111025092606,-0.34175194452950014,-0.1375622531372081,-0.20428346005316123,-0.4227669622083192,-0.1538494119127769,-0.36236682118495217,-0.4218472406464663,-0.1647044617670402,-0.1692423883921774,-0.4287324688276111,-0.08065789364360415,-0.3492458719911182,-0.5811734776962952,-0.14403912670955568,-0.47078728594398717,-0.6635257257476632,-0.17527123698018426,-0.572678157751065,-0.7214160437956239,-0.1911479731796593,-0.2530537390220957,-0.3461542333100918,-0.07262689439543611,-0.46890204423789067,-0.505928529940809,-0.15296905066179894,-0.5951906287705977,-0.6089416186674038,-0.1966711553806984,-0.7000720018714587,-0.6828760541878108,-0.2087570042239888,-0.2900260164089512,-0.23804597646701964,-0.07562954844369804,-0.37820094347167255,-0.317867308276558,-0.2236199539225219,-0.2294071671643161,-0.2642344937255433,-0.24616758038609346,-0.12318544795351297,-0.21650194831884315,-0.21195166903572202,-0.30024960555603225,-0.11307259156193022,-0.08275343383729682,-0.3269267145544535,-0.18961164567861094,-0.2204426186767325,-0.19580810288556563,-0.15757861167408377,-0.23193605003539683,-0.10290199752343189,-0.11968137387489133,-0.20367937247018497,H
0.0,0.0,0.0,0.028842335217690723,-0.191214473065454,-0.09440302952526793,-0.07364005854935558,-0.3719109623332175,-0.12942090395655614,-0.26774982207601566,-0.38766148837132847,-0.1585005845176186,-0.41252599140501556,-0.34910686664334883,-0.18510920398638764,-0.18864233148144854,-0.47113703130947143,-0.06652626469613414,-0.379736693631191,-0.5861453378506482,-0.1373769892740343,-0.5269380931788342,-0.6436097113962316,-0.18629114240301367,-0.6491593689047689,-0.6900364390222343,-0.21835223267121434,-0.2818872697414395,-0.365004304046822,-0.07508806122318935,-0.4936718596544213,-0.4877074266005061,-0.1616716495009818,-0.6302851171592153,-0.5622570166400981,-0.2172645343173977,-0.7475638848302154,-0.6181722259743339,-0.24292249202470628,-0.3242996127377112,-0.23628651513568907,-0.09358271301353144,-0.4784312437421232,-0.28582665520709627,-0.2341045477445769,-0.33264661979721327,-0.2211159171520593,-0.25404406474505764,-0.22419951234327112,-0.16978267265088803,-0.22536207619667697,-0.33538672022012844,-0.08945653333791564,-0.11657840210114762,-0.43594411205651246,-0.13658505389024028,-0.23835585676820886,-0.3309076775327116,-0.10368350292416194,-0.23855459753718186,-0.2466507120599919,-0.07051015891633908,-0.209053371160084,H
0.0,0.0,0.0,0.12917499297053067,-0.12918592973370732,-0.04631247335385367,0.12519353566283573,-0.3566506323246945,-0.09109513478830447,0.01501006212281307,-0.5052201746383188,-0.1384449933421868,-0.10104312466290245,-0.5792514642311982,-0.19289771066374162,0.04578577405050385,-0.5336334438245726,-0.12626390163351583,-0.11982147910677746,-0.7002757495316715,-0.23354381739313662,-0.18973932300157695,-0.81026687869322,-0.3131405268736393,-0.23748189456799865,-0.8975722060627069,-0.37143839954441893,-0.027139543857425907,-0.4787127892785368,-0.16719855889572488,-0.18302238422583733,-0.6275310240765662,-0.30774622317509454,-0.22759546823766294,-0.7089835188565676,-0.38961968144208275,-0.25241444832569115,-0.7893961380421207,-0.43780074248865614,-0.09100127402108928,-0.3977621968260492,-0.20956566041323355,-0.2133490095612302,-0.44338337598725674,-0.3486830711864492,-0.11690048024596836,-0.28196938652018205,-0.3673802150689731,0.006185928354926963,-0.18668694712223763,-0.35950605126780766,-0.12399252961960074,-0.2956413594439203,-0.25339635218552276,-0.2208222832513012,-0.32208278457361283,-0.365247342458934,-0.14430454432581266,-0.21027910768872604,-0.3705288480503072,-0.03799492664707745,-0.14243347472994938,-0.35934023363480216,H
0.0,0.0,0.0,0.05899367394675619,-0.17258267101337235,-0.09938027354436334,-0.028866694101421092,-0.3643937513974979,-0.13693786941383512,-0.1981245201142395,-0.38511082978509564,-0.1670361562895402,-0.3379112138767257,-0.34697848240086215,-0.19519769672731685,-0.21890612141837662,-0.41015105962923454,-0.09327659131720738,-0.38622390811960333,-0.560737218523273,-0.16905109034440802,-0.5152985792282573,-0.6482568684366314,-0.21191066975243014,-0.6217872122894849,-0.7231981471255773,-0.2331525190547592,-0.3051486585682197,-0.30442886829873267,-0.09583368178938567,-0.4821651331980614,-0.4620850445386723,-0.18920417345434248,-0.5996745937349036,-0.5755047269735786,-0.2380992276359308,-0.6952411275062106,-0.6726544221804206,-0.25332943560711124,-0.34767367040720837,-0.17814150595068684,-0.10690876915018799,-0.44111770775266285,-0.27028916649639323,-0.25519279593110716,-0.2843787781535979,-0.20790618265674946,-0.2620305133702054,-0.16605599232796903,-0.15031182045033561,-0.2166902396095989,-0.3587857119339017,-0.032601364065569016,-0.12159395575891054,-0.42194059177959015,-0.12224992207948968,-0.24046828341709275,-0.28984094476451444,-0.09671277293926972,-0.22328927447928681,-0.18969702648017672,-0.05388092910148649,-0.17565526035628448,H
0.0,0.0,0.0,0.09597512172055749,-0.12015233733506218,-0.09037572338869732,0.047341835339178996,-0.30037576133968635,-0.13421204797228792,-0.11670331314279055,-0.37043565531818823,-0.17833275399131532,-0.2554663011757339,-0.37636441391829484,-0.21975138039688175,-0.15223701707797213,-0.4179745661737051,-0.06223445972178107,-0.30537838037124143,-0.5684504838879536,-0.14683386025358058,-0.42227842607345156,-0.6753315576613761,-0.21030288612355852,-0.5159724789754963,-0.7541462999572637,-0.2555713598250255,-0.22713650084029466,-0.34310036768962177,-0.07859966625102363,-0.41616949037970236,-0.5082523316802118,-0.19362205400418683,-0.5316235361812275,-0.6229725120326691,-0.2721550260139009,-0.6363795085891477,-0.7055591256924273,-0.3117810789640267,-0.2712907075146464,-0.24127287322800334,-0.10607078040813396,-0.33914011944397393,-0.36069583473183536,-0.2668434651548831,-0.1980505116782052,-0.2775263502007065,-0.2917367748145145,-0.11016406005045024,-0.2181411773674728,-0.2658799432822519,-0.2943079181203134,-0.12994911994773195,-0.13867860975180168,-0.2877535749235739,-0.2068960565114943,-0.2786896335988951,-0.15494232360425406,-0.15209097978663752,-0.2931270909828502,-0.07467363104276062,-0.10837307666799387,-0.2744222518440806,H
0.0,0.0,0.0,0.04492358593478308,-0.14967349760999996,-0.1255683220573166,-0.045457328017466554,-0.3258884050513657,-0.16149973852391603,-0.22802504797634154,-0.3795983922395418,-0.18141415950299902,-0.37800333947889836,-0.3863727657542794,-0.1949435335410398,-0.1785625377144951,-0.44379113743034876,-0.08445681315069702,-0.34857650042856647,-0.5927850222695028,-0.1552243738758069,-0.46118849530453626,-0.6738683702110506,-0.19400654514043558,-0.559962353579432,-0.7395138839765465,-0.21230448253830492,-0.266191252185536,-0.3701039801732303,-0.0652259809623255,-0.45956563245300175,-0.5227931969840455,-0.14982057336056614,-0.581787160236646,-0.6204411875412386,-0.19486664422526218,-0.684179475866205,-0.7001374704526446,-0.20422038897136863,-0.3034518939847842,-0.26916452131103763,-0.059352087754507524,-0.39702802863360065,-0.31573848621265527,-0.2064379350455626,-0.26409014984286405,-0.24875079748973508,-0.23286789873045044,-0.16806431659578722,-0.2091932656043321,-0.19877907717074,-0.30981158553111865,-0.15474375341990212,-0.058551199028366,-0.35438181280574227,-0.20118978014439734,-0.19050137127969322,-0.23715951632925925,-0.14588550453211416,-0.19785223092801896,-0.15535151855635276,-0.1064864254901604,-0.1649077828494531,H
0.0,0.0,0.0,0.07496858978648906,-0.14337293716030536,-0.10508490777663355,0.050335803694034995,-0.3323087740879105,-0.14869609416514806,-0.10028965683149824,-0.40958993150359235,-0.18502568639260844,-0.2482942600822401,-0.41751533680685543,-0.21815535996557206,-0.07300466547040885,-0.46062260935024923,-0.08790246051494642,-0.20641162166677443,-0.6353102331109969,-0.1687093133928598,-0.3148612437905609,-0.7373512872345217,-0.2158546509524715,-0.40671749970364346,-0.8250607397777404,-0.24153606524908433,-0.1778960153105103,-0.3975109170160122,-0.09043045966981535,-0.3264183416788803,-0.5884352719982887,-0.19535368168896486,-0.4355008701739909,-0.7095221400723986,-0.25148827990651706,-0.5231291341629779,-0.808430663416351,-0.2697698490159558,-0.24125563865307642,-0.3034876622828694,-0.10312731664900265,-0.3472661324970854,-0.3630519785111063,-0.25984796835475915,-0.22986961419168814,-0.2569425253751274,-0.27068392489346776,-0.1347899114423256,-0.17767767928321154,-0.2271085463696319,-0.27822251978389523,-0.1852656811790496,-0.12072600992872827,-0.34841500897322414,-0.2430148041979635,-0.2447117167065923,-0.2549837569790874,-0.16553507511513668,-0.23258322257302733,-0.18094426398382704,-0.10206920544694392,-0.18917534270489458,H
0.0,0.0,0.0,0.0456711688078155,-0.12403220357525191,-0.08608895509300149,-0.036326755206927186,-0.26535982038302186,-0.13861049849275253,-0.1834562303814442,-0.30553559326134144,-0.19133695984951343,-0.32032461296509934,-0.3237628802242089,-0.2375098188872993,-0.21777474740206404,-0.37579811279266834,-0.08817370336959139,-0.38692294899326013,-0.5002091824465215,-0.18080700476922784,-0.5100776563118216,-0.5698111176746213,-0.23386990476112202,-0.6134791659691028,-0.6241326838339705,-0.26583228735225156,-0.2879492640620489,-0.2812716329161079,-0.1134362782318936,-0.48939240905514125,-0.4196217488974541,-0.24600279943200215,-0.6237246417434675,-0.5108417196108471,-0.32036988613981127,-0.7375991262046258,-0.5779297166995144,-0.34920591572565257,-0.3101383685397913,-0.1610657955937253,-0.14625650416030422,-0.3817020784078187,-0.2328660439548682,-0.3190323972566579,-0.22574312250069764,-0.1834724803121238,-0.33282320693296374,-0.11966730336430208,-0.14871577793132076,-0.29059197610223897,-0.29872092806793876,-0.031192691610483513,-0.18230115423949445,-0.32573703576370155,-0.09816625331069713,-0.318437692001402,-0.19435015577054138,-0.07523914873443462,-0.3133483333008318,-0.11538351211470914,-0.051026611330009124,-0.27467457106054255,H
0.0,0.0,0.0,0.02134295340825114,-0.15146568106663846,-0.0840238565137662,-0.09934919373024287,-0.2989106817948217,-0.11523814194858908,-0.2708821198963956,-0.2845235269796234,-0.14269128343731835,-0.39876237053601504,-0.23749167453998585,-0.1669912987427859,-0.2621778403354738,-0.37772110620122784,-0.06972301776106768,-0.44861198835812777,-0.49643549251735813,-0.1362102862099635,-0.5773112122329854,-0.5666953629029818,-0.17522225345225592,-0.6859062181312692,-0.6195483307437211,-0.19564899976027333,-0.32054567291512254,-0.2763694710527657,-0.08009820127102742,-0.5320200140352939,-0.40504756756930355,-0.15782611865760612,-0.6727807027248355,-0.498660899590938,-0.20395247172634035,-0.7909193685267474,-0.5707941424421357,-0.22054613903443912,-0.3355580054696972,-0.15472279946872144,-0.09914518102849208,-0.44707943859563326,-0.22686831059276158,-0.23537154248460582,-0.3053565427847888,-0.20039352184859682,-0.2517226052974512,-0.2035169616925828,-0.16911249917026278,-0.2166603376721675,-0.31977418821938053,-0.018034217028454588,-0.12098923696271334,-0.3897921743606027,-0.10334034378377352,-0.23773002790723957,-0.27080058749997,-0.0936896065868419,-0.2316713737752089,-0.18193166788105725,-0.060936103067054895,-0.1943653086712623,H
0.0,0.0,0.0,0.0727871064137223,-0.14249422594330013,-0.10993388783193772,0.019197367624251376,-0.3115972144260537,-0.15935652095061942,-0.1327126353600527,-0.35457095637417196,-0.19948552926043464,-0.2765452494433276,-0.3525521424962747,-0.2356438605948285,-0.16834889806239647,-0.4574146336496794,-0.1009092740194664,-0.3050867373220921,-0.6063045101476606,-0.18157286993303812,-0.40737510587566905,-0.6990814756159148,-0.2309486939775323,-0.4963498693875278,-0.7754770220274649,-0.2566019333480889,-0.2562176873897642,-0.37088021667039905,-0.10155557336968953,-0.4131651875630788,-0.537198253479236,-0.19374919016289296,-0.517817477109877,-0.6519668247643978,-0.245783076269674,-0.6105197739477246,-0.7471584105984516,-0.2627164157239032,-0.2985537968822602,-0.2517074511262205,-0.11162288127105113,-0.37225838624875857,-0.3382969597504562,-0.258846980626768,-0.23572196405091564,-0.2742442006918435,-0.2746533414225327,-0.1403486636339566,-0.21654982061945702,-0.23669634317644436,-0.3070889233117056,-0.11080485919879475,-0.12624564231140722,-0.341224534783124,-0.20055667844086678,-0.25114207210998296,-0.21803691855276233,-0.16284538077420205,-0.24247629126401327,-0.13176139465672324,-0.11277473061306423,-0.19947412503894202,H
0.0,0.0,0.0,0.03620166294711075,-0.16561824494905725,-0.07805055344105237,-0.05114391029528881,-0.33963371289936756,-0.11134518227650522,-0.20908005954769474,-0.3861644051201461,-0.14185751401139607,-0.34349843000976066,-0.36497923210656535,-0.17056040955876145,-0.17964575421586385,-0.4207054326405961,-0.07716283776720795,-0.3316716887299969,-0.5873527382068111,-0.15034206672748587,-0.44512729834437703,-0.6841393489076435,-0.19277493905527596,-0.5413477402965531,-0.7615804405403273,-0.2148995450803187,-0.26059352592139856,-0.33035985932867196,-0.09050068884161691,-0.43584374037623375,-0.5072770999109263,-0.1794654960264443,-0.5521129940701265,-0.6253363809974493,-0.22829220528970284,-0.6491351928260715,-0.7203801450347062,-0.24428661050993955,-0.3024188477406841,-0.2101448607505746,-0.11020202595398922,-0.3926167248573066,-0.29829779252209904,-0.25013201091891746,-0.2522551604851537,-0.234360882771908,-0.2607649337931479,-0.1496301318076534,-0.17908463490978194,-0.22126971275371957,-0.313994852637612,-0.06961066856040886,-0.13222313813064135,-0.35704324412546923,-0.14620550517663655,-0.24815436517563147,-0.23495766376617172,-0.11069735160810568,-0.2371623795958359,-0.15078361384574643,-0.0676469087842026,-0.1960163458735048,H
0.0,0.0,0.0,6.421803590570828e-05,0.24229414181977962,-0.07646498435338801,-0.043148682125372054,0.506389926090204,-0.1592017773823603,-0.0640104060504877,0.7052971698688113,-0.24245659008412074,-0.09597677366271336,0.823155541244265,-0.32541688503968813,-0.6186426721140389,0.42903638284014617,-0.1553956213520812,-0.6273515769398997,0.6409890256518519,-0.30743450239838815,-0.46128513213199696,0.7641500807747609,-0.42067663133410416,-0.29609768755469285,0.821401094350272,-0.48746938532069795,-0.6574039678732836,0.2524023906454356,-0.20124902817994114,-0.6339270723120553,0.42405275866238856,-0.3483698198079584,-0.4224574608139012,0.5825597507218969,-0.4342415492011552,-0.23090381671206955,0.6765795241599736,-0.48262158990366777,-0.60708939056739,0.07686962354470502,-0.2568144769543206,-0.5856108689061049,0.21286210218976956,-0.41450056326136425,-0.38014894350610995,0.37238363768609656,-0.47127600166879696,-0.1829160644462852,0.47318336352368856,-0.4901009604768518,-0.4860717710342271,-0.08570290322271529,-0.314877893103629,-0.462474434927397,-0.032279081526201396,-0.44884366449595187,-0.34409965408929427,0.029310583779492628,-0.47662814980260443,-0.21964142002371292,0.07116259461464977,-0.47520875353072795,H
0.0,0.0,0.0,0.05909993640999444,-0.16498196383870026,-0.11289688986099622,-0.02370457843828501,-0.3581115835330923,-0.1583150270807601,-0.19831299987198617,-0.3995588715387521,-0.19361939325741168,-0.3478369857680816,-0.3814324413760524,-0.22401493071199605,-0.21188041388005913,-0.4210077780875416,-0.1058583172706538,-0.38884345440104895,-0.5618191269896134,-0.18287370055873334,-0.5205192991282377,-0.6349322801647278,-0.22545547402501173,-0.6314847988843387,-0.7006330393770127,-0.24863418533230724,-0.29111118169736755,-0.3177770912579528,-0.10383532590096867,-0.48082820380185454,-0.4557040813117358,-0.20163666801160457,-0.6088743434954369,-0.5544745791029402,-0.25368227863282183,-0.71496279110983,-0.6436199401962017,-0.2730962832231142,-0.3263305001157218,-0.19448035701766334,-0.11107659614892591,-0.42073129031700923,-0.29215048751884715,-0.2628116286282305,-0.2673279498433611,-0.2397677929745658,-0.27054851296149274,-0.15245301508125186,-0.1882371971141919,-0.22752528969438088,-0.33244361169976383,-0.05412423727437014,-0.12356727641717936,-0.38379198380692037,-0.14648868453855174,-0.25153889800344303,-0.2536425557117061,-0.1313334321853113,-0.2430902302782894,-0.15712622879061308,-0.09643977493250906,-0.2013037269020403,H
0.0,0.0,0.0,0.08952168910901391,-0.15269293170207968,-0.10684381917299232,0.006667756034818279,-0.352034819674431,-0.12846717574084784,-0.17523613114553155,-0.4257105378337299,-0.13962528064270302,-0.3322511084624026,-0.44175538324856,-0.14504929567952768,-0.14689706924360293,-0.4674023040729976,-0.049032803294549385,-0.299069126940365,-0.6266527286192923,-0.10555850326447372,-0.40518969198581006,-0.7175183877080281,-0.1385462557884681,-0.49745749038108056,-0.7869506534763183,-0.15769425704916207,-0.23877836477849357,-0.3917501214537637,-0.041875919972428934,-0.4196116778151429,-0.561926038227247,-0.11169565001080621,-0.5321282835066043,-0.6728504201786658,-0.15397680079586037,-0.630323083876022,-0.7580655108607863,-0.1674201038597105,-0.28088261617745086,-0.2850419815749219,-0.04922609512010508,-0.37195005819764226,-0.37117614762068785,-0.19241979397447545,-0.24659095779757706,-0.3046780073294306,-0.22581391579977095,-0.16379435382658492,-0.2538535921479364,-0.2014478997099021,-0.293928315734388,-0.1598326995076929,-0.06036191389862525,-0.3260390767868715,-0.24000366933151676,-0.19865611134395111,-0.21351400422672953,-0.18385501566682858,-0.21778462588016267,-0.14048577530744466,-0.1332296042156202,-0.1968757421479611,H
0.0,0.0,0.0,0.05494761189500034,-0.1629182916022953,-0.10234156276828786,-0.03289816785302131,-0.34771255564484954,-0.13016645921365338,-0.22012435880416267,-0.4045841797050343,-0.14753029167544998,-0.36803027570568936,-0.40940441628543994,-0.1577774167696042,-0.19455362076943525,-0.44813845073660186,-0.05754443735834828,-0.3605464621360559,-0.5897771159300002,-0.11810630155846223,-0.47672230206191407,-0.6670104762259341,-0.15587867068669417,-0.5727915266933028,-0.725779915513366,-0.17788551145968054,-0.2791598898317566,-0.3632852389648946,-0.052847131903902576,-0.47709876668780055,-0.5144907067423681,-0.12423636010208362,-0.6016842891192632,-0.6102413127783406,-0.16943106477015207,-0.7063022261984548,-0.6829193314196073,-0.1864359193945834,-0.3124821289288442,-0.2525350907383615,-0.06059581131003514,-0.4026881596994222,-0.3327264443717083,-0.19189833002531884,-0.27910869277030614,-0.2890758297790476,-0.2222242611010185,-0.19227967336475255,-0.25339307370064307,-0.20103895031766403,-0.3154490318847433,-0.12806060608952533,-0.07288209209036968,-0.3454697919048685,-0.2107583550844778,-0.1936445653813433,-0.23417655588881933,-0.17447945244378116,-0.20543782510887887,-0.1574130117438062,-0.13565758511187137,-0.18318297779146367,H
0.0,0.0,0.0,0.011381173188046625,-0.1652291546178809,-0.07877021930292524,-0.1090186545320861,-0.33787151511840213,-0.10465332798324746,-0.28111364370953895,-0.3683194328996573,-0.12869009487314068,-0.42648827814891743,-0.31919117753010473,-0.15145530155042708,-0.28364182571961444,-0.37391279241344677,-0.04411505323021454,-0.40807321902107635,-0.4979318391364241,-0.10960489149409462,-0.5215796050640487,-0.5814231277114824,-0.15578263617132804,-0.6212044283091563,-0.6398439805500763,-0.18290446371128616,-0.354094633958614,-0.27278490984175546,-0.05387561681875572,-0.5361821027245888,-0.4063790869427237,-0.13368129729485506,-0.6626397472874787,-0.5091933197206959,-0.18313847572145284,-0.7793437416213915,-0.5922220269538044,-0.20468610892363245,-0.37691886474594694,-0.1439539795795576,-0.07232101598354448,-0.48342638327344906,-0.228807003125891,-0.20552812601009526,-0.33748608084749965,-0.21328619824018166,-0.21865093312060152,-0.2326726017570162,-0.18019934573382562,-0.18512871266421424,-0.3631430983517284,0.006861017210193836,-0.09319078675336406,-0.42646456196736454,-0.08927456282393965,-0.20302488767925084,-0.3046412075060508,-0.1036935380014469,-0.19320446620865558,-0.21232875005131616,-0.080368488161477,-0.15677044755747432,H
0.0,0.0,0.0,0.09277689301329901,-0.12406125473409696,-0.10111016820339681,0.017224959923480075,-0.29899150118674434,-0.1358609054320347,-0.15967974096623866,-0.3574389484442033,-0.16389734738260692,-0.3051382637285879,-0.36727694813715045,-0.1844530552569219,-0.13335681597387722,-0.4310162476598179,-0.06729544234959796,-0.30563157229472954,-0.5787068248074246,-0.14415610465514098,-0.43000142301022126,-0.6620112315677701,-0.18973471549297388,-0.5332460323911429,-0.7251444642298962,-0.21868973201498246,-0.21750235223904082,-0.35420778810220327,-0.07606524830365534,-0.42876660843552294,-0.5131081977122414,-0.18182021009131596,-0.5594999099747121,-0.6145910215461654,-0.24692945829357094,-0.6683870994410736,-0.6918646539274617,-0.27309702661615004,-0.26358877016336474,-0.24238540190107077,-0.09636152597102737,-0.34946253723164816,-0.33436699365332906,-0.26338578131397933,-0.2086535176856662,-0.2539865149757999,-0.28491201080974443,-0.11939739654708682,-0.20325891971808158,-0.2491004861098829,-0.28332954635428487,-0.11337814203197841,-0.1210249984133615,-0.30466591341958477,-0.18836204893345962,-0.2732773609348509,-0.1704549408050311,-0.1358599639797249,-0.28433259036345887,-0.09025135125324846,-0.09869343771345782,-0.255254785011314,H
0.0,0.0,0.0,0.052615861161666215,-0.13367507276202678,-0.12061581879173099,-0.016039358686851718,-0.2740898837358492,-0.1866956711454259,-0.15993025074903097,-0.2885320789332967,-0.2347787287362656,-0.28777047540753276,-0.23238950447384973,-0.2770842528565831,-0.21985584800294913,-0.40314017322173196,-0.15956072639264438,-0.3955827055515178,-0.5538268651742885,-0.2491035317425741,-0.528193987883059,-0.6264403929280753,-0.29209233367382315,-0.6397823335086815,-0.6830332920572526,-0.3132468305939494,-0.2926366291084243,-0.3100502539058842,-0.14713021377222327,-0.45168781988647977,-0.4735867323678765,-0.2549033774399016,-0.5774356427889085,-0.5703279215017693,-0.30806020970460374,-0.6870704397099364,-0.6499036671946744,-0.3248991139472508,-0.32488427043971113,-0.1950616791249314,-0.13948725605805173,-0.32669096646075435,-0.26590054151300213,-0.27682161433371466,-0.19409960289180372,-0.2312462638822568,-0.2829006600411936,-0.1042184998481976,-0.1924022673027905,-0.2452405608179306,-0.3238590324529494,-0.07211594421345816,-0.13793890960051272,-0.2813010540803139,-0.13097974291314984,-0.2500914541765148,-0.14325149978301985,-0.10766328920306545,-0.24315829514185322,-0.052998943944134846,-0.06745154830138786,-0.20599059094253447,H
0.0,0.0,0.0,0.0386924263063565,-0.1536023972701981,-0.09779531897658514,-0.07034851063664462,-0.30935811167968225,-0.134777233906187,-0.23137278453915713,-0.2931379404380441,-0.16326486655703495,-0.3561672180271061,-0.22726407843933702,-0.18819674480299975,-0.25577863830619824,-0.37699344845510496,-0.08669553586142151,-0.428728300013962,-0.5080408736935593,-0.1609284467381417,-0.556378882039817,-0.5894494695133302,-0.204297451909708,-0.6610482917861521,-0.648783291338122,-0.2245296110875271,-0.31610635394795344,-0.27337379395522676,-0.09175661601811026,-0.5206731546780181,-0.4275581727051498,-0.17377278850851494,-0.6476677352461456,-0.5343476885612602,-0.21920984926626766,-0.7533993245089701,-0.6156253516891479,-0.23107333075679817,-0.3332726811382373,-0.15164270760080656,-0.1060383323403408,-0.40727139452484074,-0.23951708468822022,-0.24275986197067043,-0.2739750330535023,-0.21353248848525236,-0.2562962714211065,-0.18511283092717956,-0.17857833388912506,-0.2173608311714754,-0.32130653217014793,-0.016463782505587485,-0.12392992629378459,-0.3717869625265861,-0.11265888437652882,-0.23335074723944954,-0.24902174683455805,-0.10171453604732271,-0.21522098958660943,-0.16413779597271186,-0.06282112328035999,-0.16855185936608302,H
0.0,0.0,0.0,0.06681492937717724,-0.15185528161880102,-0.11947423465492385,-0.005505254485082518,-0.3378016434716494,-0.16954804381829414,-0.17407983850021172,-0.37448807085740304,-0.20619777439662737,-0.3202346758511867,-0.3541010057689188,-0.23903729887198735,-0.1833553021067747,-0.4011857457310993,-0.13360529796677872,-0.3753391208754582,-0.5464594083981275,-0.22428549256174532,-0.5240915619074195,-0.630861388506362,-0.27217527755127924,-0.6518632449972569,-0.6979492450999882,-0.29456630988034205,-0.27135328727605257,-0.2924874892092353,-0.1281916867770913,-0.47464863602088947,-0.443473104443419,-0.2386518554643005,-0.6188145684642314,-0.5380317228421633,-0.29353764280131356,-0.7278988043194862,-0.6124952146280583,-0.3082416953106618,-0.3105962495098918,-0.1638747976566402,-0.12971752366979608,-0.3881971631938468,-0.2364769348524701,-0.2872686377747066,-0.24006295477144826,-0.18493509825589396,-0.29034496414250305,-0.12473078423174107,-0.1438248580426288,-0.23850128854807445,-0.3150707214197454,-0.02157862537493251,-0.13580218435751265,-0.3711227959152676,-0.09552023835153257,-0.2606827457202318,-0.24105509428275237,-0.07051180129704882,-0.23823953115156277,-0.14662064140765538,-0.03527824028839911,-0.18262481434048147,H
0.0,0.0,0.0,0.09089949286676224,-0.1183862939102461,-0.12949521530757577,0.022334345534591116,-0.28874533841297684,-0.17578309563252548,-0.16086745892540025,-0.33777782690312597,-0.2070232186214645,-0.31423126192991396,-0.35225998641339784,-0.22954910963440914,-0.10290980437541608,-0.42679562904762075,-0.10024373576791978,-0.2815646488519869,-0.5836498790348366,-0.18412173977653895,-0.40475194659700314,-0.6671392062427877,-0.23061720931888616,-0.511695676502768,-0.7338619048590028,-0.2569012694286577,-0.19765554505537095,-0.35057088695899213,-0.09616782095882112,-0.4072304345320072,-0.5200981470064547,-0.20212947151712496,-0.5387290032956529,-0.6221425854635028,-0.26079945812076266,-0.6485036356008854,-0.70790235489364,-0.27985226557680964,-0.24803086047384412,-0.24529965667416778,-0.10578405468564081,-0.34678197497058794,-0.323515814384268,-0.2804223038580004,-0.2040863205397425,-0.22927537263499015,-0.3015491111070079,-0.10492688333942475,-0.17720149585703626,-0.2614594011000003,-0.271280852822369,-0.12015530496295264,-0.12090436989372738,-0.31824901922246784,-0.18020613211354938,-0.28031131737145293,-0.19100970212862586,-0.10628036736083342,-0.28653741690920004,-0.10430518637649061,-0.06087258530645201,-0.25080076423090736,H
